time,t1:pitch,t1:roll,t1:gyrx,t1:gyry,t1:gyrz,t2:pitch,t2:roll,t2:gyrx,t2:gyry,t2:gyrz,k1:pitch,k1:roll,k1:gyrx,k1:gyry,k1:gyrz,k2:pitch,k2:roll,k2:gyrx,k2:gyry,k2:gyrz,W:pitch,W:roll,W:gyrx,W:gyry,W:gyrz,B:pitch,B:roll,B:gyrx,B:gyry,B:gyrz
16.942,264.8458346134792,10.387518566028247,-0.030534351145038167,0.5190839694656488,0.20610687022900764,124.62623528512609,164.2091625894281,0.0,-0.015267175572519083,-0.022900763358778626,-65.32659116630892,165.88594405601063,0.015267175572519083,-0.0,-0.0916030534351145,-0.0012288619978762254,129.99398152179992,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.29,85.17,-5.0,0.0,0.0,
16.98,264.9655818992924,10.372091484502954,-0.030534351145038167,0.5190839694656488,0.20610687022900764,146.38617787799743,164.18550853231207,0.0,-0.007633587786259542,-0.007633587786259542,-68.61456448625387,165.89970168969265,0.015267175572519083,-0.0,-0.0916030534351145,-0.0012392046127430215,129.99397590343938,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.25,85.16,-4.0,0.0,0.0,
17.018,265.06736709223355,10.358978465206455,-0.030534351145038167,0.5190839694656488,0.20610687022900764,164.90055181651582,164.1770349175596,0.0,-0.007633587786259542,0.0,-71.40934180820707,165.91139567832235,0.015267175572519083,-0.0,-0.0916030534351145,-0.0012479958353797983,129.9939711278329,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.29,85.15,-5.0,0.0,0.0,
17.056,265.15388450623357,10.347832398804432,-0.030534351145038167,0.5190839694656488,0.20610687022900764,180.63776966425644,164.16983234502,0.0,-0.007633587786259542,0.0,-73.80122894843893,165.91994922807586,-0.007633587786259542,0.007633587786259542,-0.007633587786259542,-0.0012554683746210586,129.9939670685674,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.31,85.17,-4.0,0.0,0.0,
17.094,265.22742430813355,10.33835824236271,-0.030534351145038167,0.5190839694656488,0.20610687022900764,194.01440483483594,164.16371015836134,0.0,-0.007633587786259542,0.0,-75.86128024737928,165.9326702978105,-0.015267175572519083,0.007633587786259542,0.0,-0.0012618200329761297,129.99396361819174,-0.10687022900763359,-0.022900763358778626,0.2366412213740458,90.0,89.0,0.0,0.0,0.0,87.28,85.16,-4.0,-1.0,0.0,
17.132,265.28993313974854,10.330305209387248,-0.030534351145038167,0.5190839694656488,0.20610687022900764,205.38454472982852,164.1585062997015,0.0,-0.007633587786259542,0.0,-77.61232385147859,165.9434832070849,-0.015267175572519083,0.007633587786259542,0.0,-0.0010076769578451158,129.9943499983495,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.25,85.11,-4.0,-1.0,0.0,
17.169,265.3430656466213,10.323460131358106,-0.030534351145038167,0.5190839694656488,0.20610687022900764,215.0491636405722,164.1540830198406,0.0,-0.007633587786259542,0.0,-79.0917456723048,165.95208363631008,-0.015267175572519083,0.007633587786259542,-0.007633587786259542,-0.0007916553439837542,129.99467842148357,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.22,85.09,-4.0,0.0,0.0,
17.207,265.3808474675453,10.321451283500783,-0.030534351145038167,0.5190839694656488,0.20610687022900764,223.26408971470437,164.15032323195885,0.0,-0.007633587786259542,0.0,-80.34925422000707,165.95939400115148,-0.015267175572519083,0.007633587786259542,-0.007633587786259542,-0.0006080369722015967,129.99495758114756,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.22,85.04,-5.0,-1.0,0.0,
17.245,265.4129620153307,10.319743762822059,-0.030534351145038167,0.5190839694656488,0.20610687022900764,230.24677687771668,164.14712741225935,0.0,-0.007633587786259542,0.0,-81.40837595483184,165.95634258570848,-0.015267175572519083,0.007633587786259542,0.0,-0.00045196135618676294,129.99519486686194,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.21,84.95,-4.0,0.0,-1.0,
17.283,265.36041294091103,10.29886167531335,-0.030534351145038167,0.5267175572519084,0.20610687022900764,236.18206096627716,164.1444109655148,0.0,-0.007633587786259542,0.0,-82.3086294294329,165.95374888258195,-0.015267175572519083,0.007633587786259542,0.0,-0.00031929708257415424,129.99539655971915,-0.061068702290076333,0.007633587786259542,0.19083969465648856,90.0,89.0,0.0,0.0,0.0,87.2,84.93,-4.0,0.0,0.0,
